999.981,-0.0193002,1.93
999.981,-0.0194002,1.94
999.981,-0.0195002,1.95
999.981,-0.0196002,1.96
999.981,-0.0197003,1.97
999.98,-0.0198003,1.98
999.98,-0.0199003,1.99
999.98,-0.0200003,2
999.98,-0.0201003,2.01
999.98,-0.0202003,2.02
999.979,-0.0203003,2.03
999.979,-0.0204003,2.04
999.979,-0.0205003,2.05
999.979,-0.0206003,2.06
999.979,-0.0207003,2.07
999.979,-0.0208003,2.08
999.978,-0.0209003,2.09
999.978,-0.0210003,2.1
999.978,-0.0211003,2.11
999.978,-0.0212003,2.12
999.978,-0.0213003,2.13
999.977,-0.0214003,2.14
999.977,-0.0215003,2.15
999.977,-0.0216003,2.16
999.977,-0.0217003,2.17
999.976,-0.0218003,2.18
999.976,-0.0219003,2.19
999.976,-0.0220003,2.2
999.976,-0.0221004,2.21
999.975,-0.0222004,2.22
999.975,-0.0223004,2.23
999.975,-0.0224004,2.24
999.975,-0.0225004,2.25
999.974,-0.0226004,2.26
999.974,-0.0227004,2.27
999.974,-0.0228004,2.28
999.974,-0.0229004,2.29
999.974,-0.0230004,2.3
999.973,-0.0231004,2.31
999.973,-0.0232004,2.32
999.973,-0.0233004,2.33
999.973,-0.0234004,2.34
999.972,-0.0235004,2.35
999.972,-0.0236004,2.36
999.972,-0.0237004,2.37
999.972,-0.0238004,2.38
999.971,-0.0239004,2.39
999.971,-0.0240005,2.4
999.971,-0.0241005,2.41
999.971,-0.0242005,2.42
999.97,-0.0243005,2.43
999.97,-0.0244005,2.44
999.97,-0.0245005,2.45
999.97,-0.0246005,2.46
999.969,-0.0247005,2.47
999.969,-0.0248005,2.48
999.969,-0.0249005,2.49
999.969,-0.0250005,2.5
999.968,-0.0251005,2.51
999.968,-0.0252005,2.52
999.968,-0.0253005,2.53
999.968,-0.0254005,2.54
999.967,-0.0255005,2.55
999.967,-0.0256005,2.56
999.967,-0.0257006,2.57
999.967,-0.0258006,2.58
999.966,-0.0259006,2.59
999.966,-0.0260006,2.6
999.966,-0.0261006,2.61
999.966,-0.0262006,2.62
999.965,-0.0263006,2.63
999.965,-0.0264006,2.64
999.965,-0.0265006,2.65
999.965,-0.0266006,2.66
999.964,-0.0267006,2.67
999.964,-0.0268006,2.68
999.964,-0.0269006,2.69
999.964,-0.0270007,2.7
999.964,-0.0271007,2.71
999.963,-0.0272007,2.72
999.963,-0.0273007,2.73
999.963,-0.0274007,2.74
999.962,-0.0275007,2.75
999.962,-0.0276007,2.76
999.962,-0.0277007,2.77
999.962,-0.0278007,2.78
999.961,-0.0279007,2.79
999.961,-0.0280007,2.8
999.961,-0.0281007,2.81
999.96,-0.0282007,2.82
999.96,-0.0283007,2.83
999.96,-0.0284008,2.84
999.959,-0.0285008,2.85
999.959,-0.0286008,2.86
999.959,-0.0287008,2.87
999.958,-0.0288008,2.88
999.958,-0.0289008,2.89
999.958,-0.0290008,2.9
999.958,-0.0291008,2.91
999.957,-0.0292008,2.92
999.957,-0.0293008,2.93
999.957,-0.0294008,2.94
999.956,-0.0295008,2.95
999.956,-0.0296009,2.96
999.956,-0.0297009,2.97
999.955,-0.0298009,2.98
999.955,-0.0299009,2.99
999.955,-0.0300009,3
999.955,-0.0301009,3.01
999.954,-0.0302009,3.02
999.954,-0.0303009,3.03
999.954,-0.0304009,3.04
999.953,-0.0305009,3.05
999.953,-0.0306009,3.06
999.953,-0.030701,3.07
999.952,-0.030801,3.08
999.952,-0.030901,3.09
999.952,-0.031001,3.1
999.951,-0.031101,3.11
999.951,-0.031201,3.12
999.951,-0.031301,3.13
999.951,-0.031401,3.14
999.95,-0.031501,3.15
999.95,-0.031601,3.16
999.95,-0.0317011,3.17
999.949,-0.0318011,3.18
999.949,-0.0319011,3.19
999.949,-0.0320011,3.2
999.948,-0.0321011,3.21
999.948,-0.0322011,3.22
999.948,-0.0323011,3.23
999.948,-0.0324011,3.24
999.947,-0.0325011,3.25
999.947,-0.0326011,3.26
999.947,-0.0327011,3.27
999.946,-0.0328012,3.28
999.946,-0.0329012,3.29
999.946,-0.0330012,3.3
999.945,-0.0331012,3.31
999.945,-0.0332012,3.32
999.945,-0.0333012,3.33
999.944,-0.0334012,3.34
999.944,-0.0335012,3.35
999.944,-0.0336012,3.36
999.943,-0.0337012,3.37
999.943,-0.0338013,3.38
999.943,-0.0339013,3.39
999.942,-0.0340013,3.4
999.942,-0.0341013,3.41
999.942,-0.0342013,3.42
999.941,-0.0343013,3.43
999.941,-0.0344013,3.44
999.94,-0.0345014,3.45
999.94,-0.0346014,3.46
999.94,-0.0347014,3.47
999.939,-0.0348014,3.48
999.939,-0.0349014,3.49
999.939,-0.0350014,3.5
999.938,-0.0351014,3.51
999.938,-0.0352014,3.52
999.938,-0.0353015,3.53
999.937,-0.0354015,3.54
999.937,-0.0355015,3.55
999.936,-0.0356015,3.56
999.936,-0.0357015,3.57
999.936,-0.0358015,3.58
999.935,-0.0359015,3.59
999.935,-0.0360015,3.6
999.935,-0.0361016,3.61
999.934,-0.0362016,3.62
999.934,-0.0363016,3.63
999.934,-0.0364016,3.64
999.933,-0.0365016,3.65
999.933,-0.0366016,3.66
999.932,-0.0367016,3.67
999.932,-0.0368016,3.68
999.932,-0.0369017,3.69
999.931,-0.0370017,3.7
999.931,-0.0371017,3.71
999.931,-0.0372017,3.72
999.93,-0.0373017,3.73
999.93,-0.0374017,3.74
999.93,-0.0375017,3.75
999.929,-0.0376018,3.76
999.929,-0.0377018,3.77
999.928,-0.0378018,3.78
999.928,-0.0379018,3.79
999.928,-0.0380018,3.8
999.927,-0.0381018,3.81
999.927,-0.0382018,3.82
999.927,-0.0383018,3.83
999.926,-0.0384019,3.84
999.926,-0.0385019,3.85
999.925,-0.0386019,3.86
999.925,-0.0387019,3.87
999.925,-0.0388019,3.88
999.924,-0.0389019,3.89
999.924,-0.039002,3.9
999.924,-0.039102,3.91
999.923,-0.039202,3.92
999.923,-0.039302,3.93
999.923,-0.039402,3.94
999.922,-0.039502,3.95
999.922,-0.0396021,3.96
999.921,-0.0397021,3.97
999.921,-0.0398021,3.98
999.921,-0.0399021,3.99
999.92,-0.0400021,4
999.92,-0.0401021,4.01
999.919,-0.0402022,4.02
999.919,-0.0403022,4.03
999.918,-0.0404022,4.04
999.918,-0.0405022,4.05
999.918,-0.0406022,4.06
999.917,-0.0407022,4.07
999.917,-0.0408023,4.08
999.916,-0.0409023,4.09
999.916,-0.0410023,4.1
999.915,-0.0411023,4.11
999.915,-0.0412023,4.12
999.915,-0.0413023,4.13
999.914,-0.0414024,4.14
999.914,-0.0415024,4.15
999.913,-0.0416024,4.16
999.913,-0.0417024,4.17
999.912,-0.0418024,4.18
999.912,-0.0419024,4.19
999.912,-0.0420025,4.2
999.911,-0.0421025,4.21
999.911,-0.0422025,4.22
999.91,-0.0423025,4.23
999.91,-0.0424025,4.24
999.909,-0.0425025,4.25
999.909,-0.0426026,4.26
999.909,-0.0427026,4.27
999.908,-0.0428026,4.28
999.908,-0.0429026,4.29
999.907,-0.0430026,4.3
999.907,-0.0431026,4.31
999.906,-0.0432027,4.32
999.906,-0.0433027,4.33
999.906,-0.0434027,4.34
999.905,-0.0435027,4.35
999.905,-0.0436027,4.36
999.904,-0.0437028,4.37001
999.904,-0.0438028,4.38001
999.903,-0.0439028,4.39001
999.903,-0.0440028,4.40001
999.903,-0.0441028,4.41001
999.902,-0.0442029,4.42001
999.902,-0.0443029,4.43001
999.901,-0.0444029,4.44001
999.901,-0.0445029,4.45001
999.9,-0.0446029,4.46001
999.9,-0.044703,4.47001
999.9,-0.044803,4.48001
999.899,-0.044903,4.49001
999.899,-0.045003,4.50001
999.898,-0.045103,4.51001
999.898,-0.0452031,4.52001
999.897,-0.0453031,4.53001
999.897,-0.0454031,4.54001
999.897,-0.0455031,4.55001
999.896,-0.0456031,4.56001
999.896,-0.0457032,4.57001
999.895,-0.0458032,4.58001
999.895,-0.0459032,4.59001
999.894,-0.0460032,4.60001
999.894,-0.0461032,4.61001
999.893,-0.0462033,4.62001
999.893,-0.0463033,4.63001
999.892,-0.0464033,4.64001
999.892,-0.0465033,4.65001
999.891,-0.0466033,4.66001
999.891,-0.0467034,4.67001
999.89,-0.0468034,4.68001
999.89,-0.0469034,4.69001
999.889,-0.0470034,4.70001
999.889,-0.0471034,4.71001
999.888,-0.0472035,4.72001
999.888,-0.0473035,4.73001
999.887,-0.0474035,4.74001
999.887,-0.0475035,4.75001
999.886,-0.0476036,4.76001
999.886,-0.0477036,4.77001
999.885,-0.0478036,4.78001
999.885,-0.0479036,4.79001
999.885,-0.0480037,4.80001
999.884,-0.0481037,4.81002
999.884,-0.0482037,4.82002
999.883,-0.0483037,4.83002
999.883,-0.0484038,4.84002
999.882,-0.0485038,4.85002
999.882,-0.0486038,4.86002
999.881,-0.0487038,4.87002
999.881,-0.0488039,4.88002
999.88,-0.0489039,4.89002
999.88,-0.0490039,4.90002
999.879,-0.0491039,4.91002
999.879,-0.049204,4.92002
999.878,-0.049304,4.93002
999.878,-0.049404,4.94002
999.877,-0.049504,4.95002
999.877,-0.0496041,4.96002
999.876,-0.0497041,4.97002
999.876,-0.0498041,4.98002
999.875,-0.0499041,4.99002
999.875,-0.0500041,5.00002
999.874,-0.0501042,5.01002
999.874,-0.0502042,5.02002
999.873,-0.0503042,5.03002
999.873,-0.0504042,5.04002
999.872,-0.0505043,5.05002
999.872,-0.0506043,5.06002
999.871,-0.0507043,5.07002
999.871,-0.0508043,5.08002
999.87,-0.0509044,5.09002
999.87,-0.0510044,5.10002
999.869,-0.0511044,5.11002
999.869,-0.0512044,5.12002
999.868,-0.0513045,5.13002
999.868,-0.0514045,5.14002
999.867,-0.0515045,5.15002
999.867,-0.0516046,5.16002
999.866,-0.0517046,5.17002
999.866,-0.0518046,5.18002
999.865,-0.0519046,5.19002
999.865,-0.0520047,5.20002
999.864,-0.0521047,5.21002
999.864,-0.0522047,5.22002
999.863,-0.0523048,5.23002
999.863,-0.0524048,5.24003
999.862,-0.0525048,5.25003
999.862,-0.0526048,5.26003
999.861,-0.0527049,5.27003
999.86,-0.0528049,5.28003
999.86,-0.0529049,5.29003
999.859,-0.0530049,5.30003
999.859,-0.053105,5.31003
999.858,-0.053205,5.32003
999.858,-0.053305,5.33003
999.857,-0.0534051,5.34003
999.857,-0.0535051,5.35003
999.856,-0.0536051,5.36003
999.856,-0.0537051,5.37003
999.855,-0.0538052,5.38003
999.854,-0.0539052,5.39003
999.854,-0.0540052,5.40003
999.853,-0.0541053,5.41003
999.853,-0.0542053,5.42003
999.852,-0.0543053,5.43003
999.852,-0.0544053,5.44003
999.851,-0.0545054,5.45003
999.851,-0.0546054,5.46003
999.85,-0.0547054,5.47003
999.849,-0.0548055,5.48003
999.849,-0.0549055,5.49003
999.848,-0.0550055,5.50003
999.848,-0.0551056,5.51003
999.847,-0.0552056,5.52003
999.847,-0.0553056,5.53003
999.846,-0.0554057,5.54003
999.846,-0.0555057,5.55003
999.845,-0.0556057,5.56003
999.845,-0.0557057,5.57003
999.844,-0.0558058,5.58003
999.843,-0.0559058,5.59003
999.843,-0.0560058,5.60003
999.842,-0.0561059,5.61003
999.842,-0.0562059,5.62003
999.841,-0.0563059,5.63003
999.841,-0.056406,5.64003
999.84,-0.056506,5.65003
999.84,-0.056606,5.66003
999.839,-0.0567061,5.67003
999.839,-0.0568061,5.68004
999.838,-0.0569061,5.69004
999.837,-0.0570062,5.70004
999.837,-0.0571062,5.71004
999.836,-0.0572062,5.72004
999.836,-0.0573062,5.73004
999.835,-0.0574063,5.74004
999.835,-0.0575063,5.75004
999.834,-0.0576063,5.76004
999.834,-0.0577064,5.77004
999.833,-0.0578064,5.78004
999.832,-0.0579064,5.79004
999.832,-0.0580065,5.80004
999.831,-0.0581065,5.81004
999.831,-0.0582065,5.82004
999.83,-0.0583066,5.83004
999.829,-0.0584066,5.84004
999.829,-0.0585067,5.85004
999.828,-0.0586067,5.86004
999.828,-0.0587067,5.87004
999.827,-0.0588068,5.88004
999.826,-0.0589068,5.89004
999.826,-0.0590068,5.90004
999.825,-0.0591069,5.91004
999.825,-0.0592069,5.92004
999.824,-0.0593069,5.93004
999.823,-0.059407,5.94004
999.823,-0.059507,5.95004
999.822,-0.059607,5.96004
999.821,-0.0597071,5.97004
999.821,-0.0598071,5.98004
999.82,-0.0599071,5.99004
999.82,-0.0600072,6.00004
999.819,-0.0601072,6.01004
999.818,-0.0602073,6.02004
999.818,-0.0603073,6.03004
999.817,-0.0604073,6.04004
999.817,-0.0605074,6.05004
999.816,-0.0606074,6.06004
999.815,-0.0607074,6.07004
999.815,-0.0608075,6.08004
999.814,-0.0609075,6.09004
999.814,-0.0610075,6.10004
999.813,-0.0611076,6.11004
999.812,-0.0612076,6.12005
999.812,-0.0613077,6.13005
999.811,-0.0614077,6.14005
